"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0I390","2020-04-02 13:00:00","1184.000","260.000","0.400","17.600","0.850","889.600","","8.000","-99.000","-99.000","-99.000","18.200","","14.300",""
"C0B020","2020-04-02 13:00:00","86.000","11.000","2.800","18.300","0.880","1007.700","","7.000","-99.000","-99.000","-99.000","18.300","","16.300",""
"CM0170","2020-04-02 13:00:00","106.000","264.000","3.500","22.300","0.920","1005.200","","3.500","-99.000","-99.000","-99.000","24.100","","16.700",""
"C0F860","2020-04-02 13:00:00","2215.000","228.000","0.900","14.200","0.990","784.600","","9.000","-99.000","-99.000","-99.000","14.900","","9.800",""
"C0U890","2020-04-02 13:00:00","116.000","23.000","0.700","20.100","0.920","1006.600","","4.000","-99.000","-99.000","-99.000","20.100","","15.800",""
"C0G800","2020-04-02 13:00:00","15.000","10.000","3.100","21.100","0.970","1014.900","","6.000","-99.000","-99.000","-99.000","21.600","","16.800",""
"C0F850","2020-04-02 13:00:00","379.000","329.000","0.700","22.500","0.810","973.100","","10.000","-99.000","-99.000","-99.000","23.600","","15.200",""
"C0AH50","2020-04-02 13:00:00","275.000","102.000","2.300","18.300","0.990","986.000","","10.000","-99.000","-99.000","-99.000","18.700","","14.300",""
"C0Z160","2020-04-02 13:00:00","124.000","227.000","1.000","22.400","0.670","1007.300","","1.000","-99.000","-99.000","-99.000","22.700","","16.700",""
"C0R540","2020-04-02 13:00:00","17.000","132.000","2.200","23.400","0.840","1015.300","","0.000","-99.000","-99.000","-99.000","24.600","","22.000",""
"C0K480","2020-04-02 13:00:00","56.000","336.000","4.800","21.800","0.990","1009.600","","2.500","-99.000","-99.000","-99.000","22.200","","16.800",""
"C0H890","2020-04-02 13:00:00","440.000","0.000","0.000","22.400","0.780","965.900","","7.500","-99.000","-99.000","-99.000","22.400","","18.100",""
"C0S770","2020-04-02 13:00:00","375.000","141.000","1.100","20.400","0.840","975.800","","0.000","-99.000","-99.000","-99.000","21.100","","17.100",""
"C0X230","2020-04-02 13:00:00","29.000","323.000","0.900","21.700","0.840","1014.800","","0.000","-99.000","-99.000","-99.000","21.700","","17.000",""
"C0B010","2020-04-02 13:00:00","38.000","39.000","3.000","19.300","0.930","1012.600","","14.000","-99.000","-99.000","-99.000","19.400","","16.200",""
"C0R490","2020-04-02 13:00:00","49.000","202.000","1.300","23.300","0.850","1011.300","","0.000","-99.000","-99.000","-99.000","23.700","","20.800",""
"C0V440","2020-04-02 13:00:00","27.000","114.000","1.200","-99.000","0.860","1013.900","","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0SA40","2020-04-02 13:00:00","200.000","144.000","0.900","22.700","0.710","996.100","","0.000","-99.000","-99.000","-99.000","22.700","","17.100",""
"C0Z280","2020-04-02 13:00:00","224.000","57.000","0.900","22.500","0.730","993.900","","0.000","-99.000","-99.000","-99.000","22.600","","15.900",""
"C0Z070","2020-04-02 13:00:00","247.000","16.000","1.400","22.700","0.820","989.300","","0.000","-99.000","-99.000","-99.000","23.900","","15.400",""
"CM0180","2020-04-02 13:00:00","313.000","238.000","0.400","21.900","0.900","982.300","","1.500","-99.000","-99.000","-99.000","22.100","","19.200",""
"C0T9N0","2020-04-02 13:00:00","261.000","237.000","1.900","23.100","0.700","988.800","","0.000","-99.000","-99.000","-99.000","23.200","","16.000",""
"C0K470","2020-04-02 13:00:00","97.000","277.000","1.600","23.000","0.920","1005.100","","1.000","-99.000","-99.000","-99.000","23.900","","17.200",""
"C0R720","2020-04-02 13:00:00","214.000","7.000","3.900","21.100","0.840","994.400","","0.000","-99.000","-99.000","-99.000","21.100","","19.100",""
"C0V650","2020-04-02 13:00:00","28.000","141.000","2.100","22.900","0.780","1015.900","","0.000","-99.000","-99.000","-99.000","23.300","","19.500",""
"C0H9C0","2020-04-02 13:00:00","3402.000","318.000","0.800","5.800","1.000","679.800","","15.000","-99.000","-99.000","-99.000","5.900","","3.900",""
"C0U780","2020-04-02 13:00:00","15.000","25.000","0.900","21.300","0.850","1017.600","","2.500","-99.000","-99.000","-99.000","21.700","","15.600",""
"C0U760","2020-04-02 13:00:00","22.000","128.000","0.500","22.000","0.730","1017.600","","1.000","-99.000","-99.000","-99.000","22.400","","16.700",""
"C0E830","2020-04-02 13:00:00","37.000","28.000","2.700","20.400","0.810","1012.900","","11.000","-99.000","-99.000","-99.000","20.400","","16.700",""
"C0K330","2020-04-02 13:00:00","38.000","329.000","3.300","22.100","0.900","1011.600","","0.500","-99.000","-99.000","-99.000","22.500","","17.100",""
"C0M660","2020-04-02 13:00:00","40.000","331.000","2.200","22.000","0.810","1012.500","","0.500","-99.000","-99.000","-99.000","22.000","","17.000",""
"C0D580","2020-04-02 13:00:00","120.000","0.000","0.000","17.700","0.990","1003.900","","17.000","-99.000","-99.000","-99.000","17.700","","14.800",""
"C0R640","2020-04-02 13:00:00","21.000","211.000","1.500","23.800","0.820","1015.100","","0.000","-99.000","-99.000","-99.000","24.400","","20.900",""
"C0E810","2020-04-02 13:00:00","53.000","60.000","0.500","18.900","0.990","1012.100","","13.500","-99.000","-99.000","-99.000","18.900","","15.300",""
"C0G830","2020-04-02 13:00:00","27.000","348.000","3.000","21.900","0.990","1012.000","","1.500","-99.000","-99.000","-99.000","21.900","","16.900",""
"C0A550","2020-04-02 13:00:00","422.000","0.000","0.000","16.100","1.000","971.400","","11.500","-99.000","-99.000","-99.000","16.200","","13.100",""
"C0G750","2020-04-02 13:00:00","31.000","328.000","2.700","22.100","0.810","1013.800","","-99.000","-99.000","-99.000","-99.000","22.100","","16.900",""
"C0Z270","2020-04-02 13:00:00","343.000","46.000","1.600","19.100","0.940","979.800","","0.500","-99.000","-99.000","-99.000","20.700","","15.100",""
"C0UA30","2020-04-02 13:00:00","1397.000","91.000","0.500","18.300","0.930","864.100","","5.000","-99.000","-99.000","-99.000","18.300","","8.300",""
"C0I080","2020-04-02 13:00:00","536.000","101.000","1.900","25.200","0.560","958.300","","8.500","-99.000","-99.000","-99.000","25.200","","16.400",""
"C0UA00","2020-04-02 13:00:00","392.000","0.000","0.200","18.200","0.870","974.600","","5.500","-99.000","-99.000","-99.000","19.000","","13.600",""
"C0AD40","2020-04-02 13:00:00","32.000","55.000","2.300","20.400","0.800","1014.900","","13.000","-99.000","-99.000","-99.000","20.400","","16.300",""
"C0G900","2020-04-02 13:00:00","20.000","17.000","3.100","21.300","0.880","1013.900","","3.500","-99.000","-99.000","-99.000","21.300","","17.600",""
"C0S660","2020-04-02 13:00:00","794.000","358.000","0.400","22.500","0.620","930.700","","0.000","-99.000","-99.000","-99.000","22.500","","14.400",""
"C0M640","2020-04-02 13:00:00","155.000","218.000","0.500","22.400","0.830","998.600","","1.500","-99.000","-99.000","-99.000","22.400","","16.900",""
"C0R660","2020-04-02 13:00:00","20.000","40.000","0.600","23.400","0.800","1015.900","","0.000","-99.000","-99.000","-99.000","24.400","","22.200",""
"C0UA10","2020-04-02 13:00:00","1711.000","155.000","1.000","15.700","0.900","835.200","","15.000","-99.000","-99.000","-99.000","16.200","","7.200",""
"C0V770","2020-04-02 13:00:00","26.000","149.000","1.700","22.500","0.810","1014.300","","0.000","-99.000","-99.000","-99.000","22.500","","19.900",""
"C0E730","2020-04-02 13:00:00","26.000","135.000","1.400","19.200","0.880","1013.200","","17.500","-99.000","-99.000","-99.000","19.200","","15.600",""
"C0V810","2020-04-02 13:00:00","32.000","155.000","1.500","22.700","0.810","1012.700","","0.000","-99.000","-99.000","-99.000","22.700","","19.800",""
"C0A9C0","2020-04-02 13:00:00","35.000","74.000","2.400","20.200","0.820","1014.900","","12.500","-99.000","-99.000","-99.000","21.600","","17.000",""
"C0X310","2020-04-02 13:00:00","9.000","353.000","4.100","21.900","0.840","1016.700","","0.000","-99.000","-99.000","-99.000","21.900","","18.200",""
"C0K280","2020-04-02 13:00:00","23.000","342.000","1.800","23.100","0.830","1016.100","","2.000","-99.000","-99.000","-99.000","23.100","","17.400",""
"C0M650","2020-04-02 13:00:00","20.000","360.000","1.100","21.400","0.870","1014.700","","2.000","-99.000","-99.000","-99.000","21.400","","17.100",""
"C0S910","2020-04-02 13:00:00","212.000","27.000","1.500","21.800","0.990","995.900","","0.000","6.700","107.000","","22.800","","19.700",""
"C0D570","2020-04-02 13:00:00","15.000","146.000","0.400","20.200","0.960","1016.100","","16.500","-99.000","-99.000","-99.000","20.400","","15.800",""
"C0M710","2020-04-02 13:00:00","15.000","321.000","3.400","21.300","0.880","1015.100","","1.000","-99.000","-99.000","-99.000","21.300","","17.500",""
"C0V490","2020-04-02 13:00:00","20.000","129.000","0.700","23.500","0.990","1015.400","","0.000","-99.000","-99.000","-99.000","23.500","","20.700",""
"C0E870","2020-04-02 13:00:00","34.000","98.000","1.200","19.900","0.940","1015.600","","11.000","-99.000","-99.000","-99.000","19.900","","16.400",""
"C0M800","2020-04-02 13:00:00","440.000","268.000","0.500","22.800","0.780","967.000","","2.500","-99.000","-99.000","-99.000","22.800","","19.300",""
"C0A570","2020-04-02 13:00:00","360.000","0.000","0.000","18.200","0.900","977.700","","9.500","-99.000","-99.000","-99.000","18.400","","13.800",""
"C0S790","2020-04-02 13:00:00","236.000","56.000","0.800","22.700","0.750","993.500","","0.000","-99.000","-99.000","-99.000","23.600","","17.100",""
"C0D590","2020-04-02 13:00:00","143.000","71.000","0.700","20.100","0.840","1002.400","","18.000","-99.000","-99.000","-99.000","20.500","","15.100",""
"C0U990","2020-04-02 13:00:00","31.000","6.000","1.600","20.300","0.810","1016.500","","5.500","-99.000","-99.000","-99.000","20.700","","16.000",""
"C0M700","2020-04-02 13:00:00","150.000","199.000","0.900","23.200","0.820","999.900","","0.500","-99.000","-99.000","-99.000","23.300","","17.400",""
"C0A970","2020-04-02 13:00:00","96.000","121.000","0.800","18.300","0.990","1009.100","","7.000","-99.000","-99.000","-99.000","18.300","","15.800",""
"CM0110","2020-04-02 13:00:00","7.000","28.000","3.000","21.200","0.780","1016.200","","-99.000","-99.000","-99.000","-99.000","21.400","","17.400",""
"C0S940","2020-04-02 13:00:00","150.000","30.000","1.000","22.400","0.840","1001.200","","0.000","-99.000","-99.000","-99.000","24.200","","17.700",""
"C0X250","2020-04-02 13:00:00","33.000","0.000","0.200","22.800","0.760","1013.100","","0.000","-99.000","-99.000","-99.000","22.800","","17.600",""
"C0K520","2020-04-02 13:00:00","10.000","342.000","2.700","22.200","0.800","1014.600","","0.500","-99.000","-99.000","-99.000","22.200","","17.200",""
"C0Z200","2020-04-02 13:00:00","153.000","214.000","0.800","21.600","0.990","1002.000","","0.500","-99.000","-99.000","-99.000","21.900","","16.400",""
"C0V740","2020-04-02 13:00:00","60.000","148.000","1.400","22.200","0.930","1011.500","","0.000","-99.000","-99.000","-99.000","22.200","","19.500",""
"C0V790","2020-04-02 13:00:00","410.000","257.000","1.400","23.600","0.780","969.600","","0.000","-99.000","-99.000","-99.000","23.600","","19.300",""
"C0G860","2020-04-02 13:00:00","45.000","325.000","1.800","22.900","0.860","1010.800","","7.000","-99.000","-99.000","-99.000","23.100","","18.300",""
"C0Z250","2020-04-02 13:00:00","1124.000","0.000","0.000","15.700","0.990","893.700","","0.500","-99.000","-99.000","-99.000","17.200","","12.100",""
"C0K440","2020-04-02 13:00:00","35.000","315.000","3.400","21.800","0.900","1012.600","","0.000","-99.000","-99.000","-99.000","21.800","","16.600",""
"C0T900","2020-04-02 13:00:00","160.000","198.000","0.400","23.000","0.660","998.600","","1.000","-99.000","-99.000","-99.000","24.100","","16.200",""
"C0F9V0","2020-04-02 13:00:00","525.000","291.000","2.500","22.700","0.890","957.900","","13.000","-99.000","-99.000","-99.000","23.400","","14.300",""
"C0UA20","2020-04-02 13:00:00","2619.000","220.000","1.800","9.800","0.990","-99.000","","9.500","-99.000","-99.000","-99.000","10.800","","5.900",""
"C0M850","2020-04-02 13:00:00","695.000","0.000","0.000","18.900","0.990","938.100","","2.500","-99.000","-99.000","-99.000","20.100","","17.800",""
"C0C620","2020-04-02 13:00:00","19.000","76.000","2.300","24.300","0.820","1014.200","","13.500","-99.000","-99.000","-99.000","24.300","","16.900",""
"C0I360","2020-04-02 13:00:00","300.000","59.000","2.000","25.200","0.570","980.600","","5.500","-99.000","-99.000","-99.000","26.300","","16.400",""
"C0M810","2020-04-02 13:00:00","1354.000","0.000","0.000","20.000","0.710","869.100","","2.000","-99.000","-99.000","-99.000","20.000","","14.200",""
"C0AC80","2020-04-02 13:00:00","40.000","73.000","4.400","19.700","0.830","1013.900","","11.000","-99.000","-99.000","-99.000","19.900","","16.100",""
"CM0140","2020-04-02 13:00:00","26.000","87.000","1.400","23.800","0.660","1016.600","","0.000","-99.000","-99.000","-99.000","23.900","","19.800",""
"C0SA20","2020-04-02 13:00:00","857.000","37.000","0.500","17.400","0.920","922.800","","0.000","-99.000","-99.000","-99.000","17.600","","13.600",""
"C0K490","2020-04-02 13:00:00","91.000","332.000","0.800","23.900","0.720","1005.700","","1.000","-99.000","-99.000","-99.000","24.400","","17.300",""
"C0V820","2020-04-02 13:00:00","441.000","209.000","1.000","22.100","0.800","969.100","","0.000","-99.000","-99.000","-99.000","22.400","","19.900",""
"C0S810","2020-04-02 13:00:00","65.000","53.000","1.000","24.300","0.720","1013.700","","0.000","-99.000","-99.000","-99.000","24.300","","18.500",""
"C0R580","2020-04-02 13:00:00","10.000","112.000","1.900","23.400","0.840","1016.300","","0.000","-99.000","-99.000","-99.000","23.800","","20.800",""
"C0Z330","2020-04-02 13:00:00","488.000","162.000","0.500","20.500","0.770","965.100","","0.500","-99.000","-99.000","-99.000","23.200","","14.900",""
"C0E590","2020-04-02 13:00:00","40.000","43.000","1.700","20.900","0.840","1012.000","","12.000","-99.000","-99.000","-99.000","20.900","","16.200",""
"C0D540","2020-04-02 13:00:00","227.000","0.000","0.000","17.500","0.960","992.500","","10.500","-99.000","-99.000","-99.000","17.600","","14.400",""
"C0K420","2020-04-02 13:00:00","42.000","350.000","3.000","21.800","0.830","1011.500","","1.000","-99.000","-99.000","-99.000","21.900","","16.800",""
"C0Z180","2020-04-02 13:00:00","34.000","71.000","1.500","21.300","0.790","1014.700","","1.500","-99.000","-99.000","-99.000","22.100","","18.100",""
"C0AD10","2020-04-02 13:00:00","27.000","134.000","0.800","20.800","0.810","1014.400","","15.000","-99.000","-99.000","-99.000","20.800","","16.600",""
"C0M720","2020-04-02 13:00:00","225.000","198.000","0.800","22.800","0.790","990.600","","1.000","-99.000","-99.000","-99.000","22.800","","16.100",""
"C0V450","2020-04-02 13:00:00","51.000","114.000","0.700","23.900","0.990","1011.400","","0.000","-99.000","-99.000","-99.000","23.900","","20.200",""
"C0R280","2020-04-02 13:00:00","242.000","57.000","2.100","21.100","0.870","990.800","","0.000","7.900","27.000","","21.500","","18.300",""
"C0E610","2020-04-02 13:00:00","850.000","0.000","0.000","17.300","0.950","922.400","","17.500","-99.000","-99.000","-99.000","19.100","","11.700",""
"C0V610","2020-04-02 13:00:00","22.000","146.000","1.700","22.700","0.780","1014.700","","0.000","-99.000","-99.000","-99.000","22.700","","19.100",""
"C0Z310","2020-04-02 13:00:00","59.000","186.000","0.700","20.700","0.960","1012.500","","2.500","-99.000","-99.000","-99.000","21.000","","17.800",""
"C0S700","2020-04-02 13:00:00","507.000","74.000","0.900","19.900","0.810","962.400","","0.000","-99.000","-99.000","-99.000","19.900","","15.200",""
"C0T9G0","2020-04-02 13:00:00","605.000","0.000","0.000","17.800","0.990","952.000","","1.000","-99.000","-99.000","-99.000","17.800","","13.600",""
"C0U520","2020-04-02 13:00:00","517.000","0.000","0.100","16.600","0.990","962.400","","8.000","-99.000","-99.000","-99.000","17.100","","12.600",""
"C0E750","2020-04-02 13:00:00","62.000","47.000","0.800","19.300","0.870","1009.300","","10.000","-99.000","-99.000","-99.000","19.300","","16.400",""
"C0G660","2020-04-02 13:00:00","27.000","346.000","3.100","22.500","0.850","1015.000","","3.000","-99.000","-99.000","-99.000","22.800","","17.800",""
"C0U720","2020-04-02 13:00:00","1260.000","0.000","0.200","17.800","0.990","890.300","","6.500","-99.000","-99.000","-99.000","17.800","","9.400",""
"C0R690","2020-04-02 13:00:00","248.000","55.000","2.400","20.100","0.960","989.100","","0.000","-99.000","-99.000","-99.000","21.600","","18.600",""
"C0X150","2020-04-02 13:00:00","18.000","44.000","1.100","22.800","0.820","1016.600","","0.000","-99.000","-99.000","-99.000","22.800","","18.200",""
"C0Z050","2020-04-02 13:00:00","830.000","147.000","0.700","17.800","0.800","926.900","","0.500","-99.000","-99.000","-99.000","18.600","","13.600",""
"C0I490","2020-04-02 13:00:00","1601.000","210.000","0.700","15.500","0.990","845.300","","9.000","-99.000","-99.000","-99.000","15.500","","11.900",""
"C0I090","2020-04-02 13:00:00","910.000","303.000","1.300","23.100","0.780","916.100","","7.000","-99.000","-99.000","-99.000","24.400","","14.400",""
"C0X240","2020-04-02 13:00:00","394.000","0.000","0.200","22.800","0.800","972.500","","1.500","-99.000","-99.000","-99.000","22.800","","16.000",""
"C0S990","2020-04-02 13:00:00","409.000","27.000","2.700","20.300","0.810","972.900","","0.500","-99.000","-99.000","-99.000","20.600","","17.300",""
